id,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,id_please,num_identification_agreements,num_identification_disagreements,observed_on_string,observed_on,time_observed_at,time_zone,place_guess,latitude,longitude,positional_accuracy,private_latitude,private_longitude,private_positional_accuracy,geoprivacy,positioning_method,positioning_device,out_of_range,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,tag_list,description,curator_ident_taxon_id,curator_ident_taxon_name,curator_ident_user_id,curator_ident_user_login,tracking_code,field:habitat,field:depth (m),field:depth (ft),field:night dive
153161,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,2,0,2012-11-12 16:08:17 +0000,2012-11-12,2012-11-12 16:08:17 UTC,Casablanca,"San Mateo, California, United States",37.4934194444,-122.4993138889,,,,,,,,,2692,kestrel,2012-11-26 16:30:45 UTC,2014-10-19 21:09:33 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/153161,http://static.inaturalist.org/photos/210260/medium.JPG?1353947539,"",CAS Pillar Point Site 4,,,,,,,,,
153159,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,2,0,2012-11-12 16:05:31 +0000,2012-11-12,2012-11-12 16:05:31 UTC,Casablanca,"San Mateo, California, United States",37.4936111111,-122.4993805556,,,,,,,,,2692,kestrel,2012-11-26 16:30:29 UTC,2014-10-19 21:09:32 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/153159,http://static.inaturalist.org/photos/210258/medium.JPG?1353947503,"",CAS Pillar Point Site 4,,,,,,,,,
195116,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,2,0,"February 8, 2013 3:50:15 PM PST",2013-02-08,2013-02-08 23:50:15 UTC,Pacific Time (US & Canada),,37.89280738,-122.7059131,9,,,,,gps,gps,,2692,kestrel,2013-02-09 21:48:07 UTC,2014-10-19 23:32:46 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/195116,http://static.inaturalist.org/photos/249083/medium.jpg?1360446850,"","",,,,,,,,,
195120,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,2,0,"February 8, 2013 3:01:15 PM PST",2013-02-08,2013-02-08 23:01:15 UTC,Pacific Time (US & Canada),,37.89413264,-122.70818696,9,,,,,gps,gps,,2692,kestrel,2013-02-09 21:50:20 UTC,2014-10-19 23:32:47 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/195120,http://static.inaturalist.org/photos/249088/medium.jpg?1360446949,"","",,,,,,,,,
195114,Leptasterias,Leptasterias,,Animalia,117697,false,0,0,"February 8, 2013 4:06:41 PM PST",2013-02-08,2013-02-09 00:06:41 UTC,Pacific Time (US & Canada),"",37.89278977,-122.70549948,23,,,,,gps,gps,,2692,kestrel,2013-02-09 21:47:37 UTC,2014-06-03 22:29:28 UTC,casual,CC-BY-NC-SA,http://www.inaturalist.org/observations/195114,http://static.inaturalist.org/photos/249080/medium.jpg?1360446766,"","",,,,,,,,,
211041,Purple Sea Urchin,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,1,0,2012-11-14 16:20:30,2012-11-14,2012-11-15 00:20:30 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4951,-122.4994694444,,,,,,,,,2692,kestrel,2013-03-06 22:56:55 UTC,2014-10-19 23:48:04 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/211041,http://static.inaturalist.org/photos/266985/medium.JPG?1362610631,"","A. Hurley, A. Young, F. Leist
Site 6",,,,,,,,,
227738,Eccentric sand dollar (Dendraster excentricus),Dendraster excentricus,Eccentric sand dollar,Animalia,117696,false,1,0,2013-03-24 11:10:56,2013-03-24,2013-03-24 18:10:56 UTC,Pacific Time (US & Canada),"San Luis Obispo, California, United States",35.4096221944,-120.8733638611,,,,,,,,,2692,kestrel,2013-04-02 19:12:12 UTC,2014-10-20 00:40:00 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/227738,http://static.inaturalist.org/photos/286652/medium.jpg?1364929976,"","",,,,,,,,,
227728,Patiria miniata,Patiria miniata,Bat Star,Animalia,48830,false,1,0,2013-04-01 10:41:46,2013-04-01,2013-04-01 17:41:46 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4933333333,-122.4986666667,,,,,,,,,2692,kestrel,2013-04-02 18:43:45 UTC,2014-10-20 00:39:58 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/227728,http://static.inaturalist.org/photos/286633/medium.jpg?1364928282,"","",,,,,,,,,
227723,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-04-01 10:02:11,2013-04-01,2013-04-01 17:02:11 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4928333333,-122.4995,,,,,,,,,2692,kestrel,2013-04-02 18:43:33 UTC,2014-10-20 00:39:58 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/227723,http://static.inaturalist.org/photos/286628/medium.jpg?1364928267,"","",,,,,,,,,
227718,Giant Sea Star,Pisaster giganteus,Giant Sea Star,Animalia,48833,false,1,0,2013-04-01 09:20:46,2013-04-01,2013-04-01 16:20:46 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4943333333,-122.5001666667,,,,,,,,,2692,kestrel,2013-04-02 18:43:16 UTC,2014-10-20 00:39:56 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/227718,http://static.inaturalist.org/photos/286623/medium.jpg?1364928247,"","",,,,,,,,,
227716,Ophiothrix spiculata,Ophiothrix spiculata,Western Spiny Brittle Star,Animalia,48835,false,1,0,2013-03-31 09:05:40,2013-03-31,2013-03-31 16:05:40 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4945,-122.4995,,,,,,,,,2692,kestrel,2013-04-02 18:43:16 UTC,2014-10-20 00:39:56 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/227716,http://static.inaturalist.org/photos/286621/medium.jpg?1364928245,"","",,,,,,,,,
227717,Dermasterias imbricata,Dermasterias imbricata,Leather Star,Animalia,63382,false,2,0,2013-04-01 09:05:59,2013-04-01,2013-04-01 16:05:59 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4945,-122.4996666667,,,,,,,,,2692,kestrel,2013-04-02 18:43:13 UTC,2014-10-20 00:39:56 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/227717,http://static.inaturalist.org/photos/286622/medium.jpg?1364928237,"","",,,,,,,,,
227714,Henricia,Henricia,,Animalia,47665,false,1,0,2013-03-31 09:00:07,2013-03-31,2013-03-31 16:00:07 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4945,-122.4995,,,,,,,,,2692,kestrel,2013-04-02 18:43:13 UTC,2014-10-20 00:39:55 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/227714,http://static.inaturalist.org/photos/286619/medium.jpg?1364928238,"","",,,,,,,,,
281860,Patiria miniata,Patiria miniata,Bat Star,Animalia,48830,false,2,0,2013-05-29 09:55:51,2013-05-29,2013-05-29 16:55:51 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.5941722222,-122.5211916667,,,,,,,,,2692,kestrel,2013-05-30 00:31:48 UTC,2014-10-20 03:19:02 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/281860,http://static.inaturalist.org/photos/348944/medium.jpeg?1369874002,"","",,,,,,,,,
281868,Henricia,Henricia,,Animalia,47665,false,1,0,2013-05-29 10:09:11,2013-05-29,2013-05-29 17:09:11 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.5944916667,-122.5212194444,,,,,,,,,2692,kestrel,2013-05-30 00:33:05 UTC,2014-10-20 03:19:04 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/281868,http://static.inaturalist.org/photos/348952/medium.jpeg?1369874034,"","",,,,,,,,,
281855,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,2,0,2013-05-29 09:44:09,2013-05-29,2013-05-29 16:44:09 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.5947694444,-122.5211416667,,,,,,,,,2692,kestrel,2013-05-30 00:31:18 UTC,2014-10-20 03:19:01 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/281855,http://static.inaturalist.org/photos/348939/medium.jpeg?1369873972,"","",,,,,,,,,
279753,Giant Sea Star (Pisaster giganteus),Pisaster giganteus,Giant Sea Star,Animalia,48833,false,1,0,2013-05-27 08:19:48,2013-05-27,2013-05-27 15:19:48 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4940888889,-122.4997166389,,,,,,,,,2692,kestrel,2013-05-27 19:32:41 UTC,2014-10-20 03:12:55 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/279753,http://static.inaturalist.org/photos/346146/medium.jpg?1369683238,"","",,,,,,,,,
279746,Red Sea Urchin,Strongylocentrotus franciscanus,Red Sea Urchin,Animalia,49126,false,2,0,2013-05-27 08:03:05,2013-05-27,2013-05-27 15:03:05 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4936583333,-122.4994610833,,,,,,,,,2692,kestrel,2013-05-27 19:32:31 UTC,2014-10-20 03:12:54 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/279746,http://static.inaturalist.org/photos/346139/medium.jpg?1369683227,"","",,,,,,,,,
279745,Henricia,Henricia,,Animalia,47665,false,2,0,2013-05-27 07:59:07,2013-05-27,2013-05-27 14:59:07 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4938305556,-122.4997194167,,,,,,,,,2692,kestrel,2013-05-27 19:32:30 UTC,2014-10-20 03:12:54 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/279745,http://static.inaturalist.org/photos/346138/medium.jpg?1369683224,"","",,,,,,,,,
279743,Leptasterias,Leptasterias,,Animalia,117697,false,1,0,2013-05-27 07:58:50,2013-05-27,2013-05-27 14:58:50 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4938305556,-122.4997194167,,,,,,,,,2692,kestrel,2013-05-27 19:32:22 UTC,2014-10-20 03:12:53 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/279743,http://static.inaturalist.org/photos/346136/medium.jpg?1369683214,"","",,,,,,,,,
431706,Strongylocentrotus purpuratus,Strongylocentrotus purpuratus,Purple Sea Urchin,Animalia,48035,false,1,0,2013-06-24 06:54:37,2013-06-24,2013-06-24 13:54:37 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4945138889,-122.4992722222,,,,,,,,,2692,kestrel,2013-10-17 18:35:29 UTC,2014-10-20 09:49:20 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431706,http://static.inaturalist.org/photos/544028/medium.JPG?1382034938,"","",,,,,,,,,
431707,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-06-24 06:54:58,2013-06-24,2013-06-24 13:54:58 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4945138889,-122.4992722222,,,,,,,,,2692,kestrel,2013-10-17 18:35:31 UTC,2014-10-20 09:49:21 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431707,http://static.inaturalist.org/photos/544029/medium.JPG?1382034944,"","",,,,,,,,,
431148,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,2,0,2013-10-16 16:15:39,2013-10-16,2013-10-16 23:15:39 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4948666667,-122.4991888889,,,,,,,,,2692,kestrel,2013-10-17 01:44:04 UTC,2014-10-20 09:48:04 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431148,http://static.inaturalist.org/photos/543449/medium.JPG?1381974268,"","",,,,,,,,,
431137,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-10-16 15:53:57,2013-10-16,2013-10-16 22:53:57 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4946027778,-122.4993416667,,,,,,,,,2692,kestrel,2013-10-17 01:42:37 UTC,2014-10-20 09:48:02 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431137,http://static.inaturalist.org/photos/543436/medium.JPG?1381974166,"","",,,,,,,,,
431136,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-10-16 15:36:12,2013-10-16,2013-10-16 22:36:12 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4946388889,-122.4992972222,,,,,,,,,2692,kestrel,2013-10-17 01:42:04 UTC,2014-10-20 09:48:02 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431136,http://static.inaturalist.org/photos/543435/medium.JPG?1381974137,"","",,,,,,,,,
431770,Ochre Sea Star (Pisaster ochraceus),Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-05-28 07:58:37,2013-05-28,2013-05-28 14:58:37 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4938277778,-122.4995333333,,,,,,,,,2692,kestrel,2013-10-17 19:20:40 UTC,2014-10-20 09:49:30 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431770,http://static.inaturalist.org/photos/544124/medium.jpeg?1382037645,"",,,,,,,,,,
431772,Henricia,Henricia,,Animalia,47665,false,0,0,2013-05-28 08:07:06,2013-05-28,2013-05-28 15:07:06 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4937638889,-122.4994388889,,,,,,,,,2692,kestrel,2013-10-17 19:20:46 UTC,2014-06-03 22:43:46 UTC,casual,CC-BY-NC-SA,http://www.inaturalist.org/observations/431772,http://static.inaturalist.org/photos/544126/medium.jpeg?1382037659,"","",,,,,,,,,
431753,Pisaster giganteus,Pisaster giganteus,Giant Sea Star,Animalia,48833,false,1,0,2013-05-28 09:53:41,2013-05-28,2013-05-28 16:53:41 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4942833333,-122.4997083333,,,,,,,,,2692,kestrel,2013-10-17 19:01:23 UTC,2014-10-20 09:49:27 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431753,http://static.inaturalist.org/photos/544076/medium.jpeg?1382036500,"","",,,,,,,,,
431750,Pycnopodia helianthoides,Pycnopodia helianthoides,Sunflower Sea Star,Animalia,47673,false,1,0,2013-05-28 09:45:29,2013-05-28,2013-05-28 16:45:29 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4953916667,-122.4995944444,,,,,,,,,2692,kestrel,2013-10-17 19:01:03 UTC,2014-10-20 09:49:26 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431750,http://static.inaturalist.org/photos/544074/medium.jpeg?1382036481,"","",,,,,,,,,
431729,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,2,0,2013-06-24 07:33:14,2013-06-24,2013-06-24 14:33:14 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.494625,-122.4994416667,,,,,,,,,2692,kestrel,2013-10-17 18:37:22 UTC,2014-10-20 09:49:23 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431729,http://static.inaturalist.org/photos/544040/medium.JPG?1382035054,"","",,,,,,,,,
431727,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-06-24 07:26:07,2013-06-24,2013-06-24 14:26:07 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4946277778,-122.4993333333,,,,,,,,,2692,kestrel,2013-10-17 18:37:12 UTC,2014-10-20 09:49:22 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431727,http://static.inaturalist.org/photos/544039/medium.JPG?1382035045,"","",,,,,,,,,
431714,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-06-24 07:22:35,2013-06-24,2013-06-24 14:22:35 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4946277778,-122.4993333333,,,,,,,,,2692,kestrel,2013-10-17 18:36:13 UTC,2014-10-20 09:49:22 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431714,http://static.inaturalist.org/photos/544036/medium.JPG?1382035004,"","",,,,,,,,,
431713,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-06-24 07:21:54,2013-06-24,2013-06-24 14:21:54 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4946277778,-122.4993333333,,,,,,,,,2692,kestrel,2013-10-17 18:36:04 UTC,2014-10-20 09:49:22 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431713,http://static.inaturalist.org/photos/544035/medium.JPG?1382034991,"","",,,,,,,,,
431710,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-06-24 07:15:08,2013-06-24,2013-06-24 14:15:08 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4946527778,-122.4993527778,,,,,,,,,2692,kestrel,2013-10-17 18:35:49 UTC,2014-10-20 09:49:21 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431710,http://static.inaturalist.org/photos/544032/medium.JPG?1382034972,"","",,,,,,,,,
431711,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-06-24 07:16:39,2013-06-24,2013-06-24 14:16:39 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4946277778,-122.4993333333,,,,,,,,,2692,kestrel,2013-10-17 18:35:55 UTC,2014-10-20 09:49:22 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431711,http://static.inaturalist.org/photos/544033/medium.JPG?1382034976,"","",,,,,,,,,
431709,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-06-24 07:01:30,2013-06-24,2013-06-24 14:01:30 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4939611111,-122.500125,,,,,,,,,2692,kestrel,2013-10-17 18:35:46 UTC,2014-10-20 09:49:21 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431709,http://static.inaturalist.org/photos/544031/medium.JPG?1382034959,"","",,,,,,,,,
431708,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-06-24 07:07:42,2013-06-24,2013-06-24 14:07:42 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4942555556,-122.4997666667,,,,,,,,,2692,kestrel,2013-10-17 18:35:41 UTC,2014-10-20 09:49:21 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/431708,http://static.inaturalist.org/photos/544030/medium.JPG?1382034957,"","",,,,,,,,,
449062,Dermasterias imbricata,Dermasterias imbricata,Leather Star,Animalia,63382,false,1,0,2013-11-04 16:40:22,2013-11-04,2013-11-05 00:40:22 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4949055556,-122.4992611111,,,,,,,,,2692,kestrel,2013-11-05 21:00:15 UTC,2014-10-20 10:37:00 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/449062,http://static.inaturalist.org/photos/566329/medium.JPG?1383685232,"","",,,,,,,,,
449068,Dermasterias imbricata,Dermasterias imbricata,Leather Star,Animalia,63382,false,1,0,2013-11-04 16:51:26,2013-11-04,2013-11-05 00:51:26 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4947055556,-122.4995194444,,,,,,,,,2692,kestrel,2013-11-05 21:01:11 UTC,2014-10-20 10:37:01 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/449068,http://static.inaturalist.org/photos/566335/medium.JPG?1383685301,"","",,,,,,,,,
449071,Patiria miniata,Patiria miniata,Bat Star,Animalia,48830,false,1,0,2013-11-04 16:52:42,2013-11-04,2013-11-05 00:52:42 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4947611111,-122.4993666667,,,,,,,,,2692,kestrel,2013-11-05 21:01:39 UTC,2014-10-20 10:37:02 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/449071,http://static.inaturalist.org/photos/566338/medium.JPG?1383685343,"","",,,,,,,,,
449066,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,2,0,2013-11-04 16:47:33,2013-11-04,2013-11-05 00:47:33 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4947055556,-122.4995194444,,,,,,,,,2692,kestrel,2013-11-05 21:00:57 UTC,2014-10-20 10:37:01 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/449066,http://static.inaturalist.org/photos/566333/medium.JPG?1383685280,"","",,,,,,,,,
449061,Dermasterias imbricata,Dermasterias imbricata,Leather Star,Animalia,63382,false,1,0,2013-11-04 16:44:05,2013-11-04,2013-11-05 00:44:05 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4947916667,-122.4993166667,,,,,,,,,2692,kestrel,2013-11-05 21:00:13 UTC,2014-10-20 10:37:00 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/449061,http://static.inaturalist.org/photos/566328/medium.JPG?1383685229,"","",,,,,,,,,
449058,Dermasterias imbricata,Dermasterias imbricata,Leather Star,Animalia,63382,false,1,0,2013-11-04 16:25:31,2013-11-04,2013-11-05 00:25:31 UTC,Pacific Time (US & Canada),"San Mateo, California, United States",37.4954166667,-122.4993583333,,,,,,,,,2692,kestrel,2013-11-05 20:59:05 UTC,2014-10-20 10:37:00 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/449058,http://static.inaturalist.org/photos/566324/medium.JPG?1383685173,"","",,,,,,,,,
460178,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-11-16 15:45:16,2013-11-16,2013-11-16 23:45:16 UTC,Pacific Time (US & Canada),"Sonoma, California, United States",38.41763,-123.106704,25,,,,,,,,2692,kestrel,2013-11-17 05:03:54 UTC,2014-10-20 11:09:01 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/460178,http://static.inaturalist.org/photos/580237/medium.JPG?1384664653,"",Showing signs of wasting disease.,,,,,,,,,
460177,Pisaster ochraceus,Pisaster ochraceus,Ochre Sea Star,Animalia,49699,false,1,0,2013-11-16 15:38:37,2013-11-16,2013-11-16 23:38:37 UTC,Pacific Time (US & Canada),"Sonoma, California, United States",38.417364,-123.106321,12,,,,,,,,2692,kestrel,2013-11-17 05:03:41 UTC,2014-10-20 11:09:01 UTC,research,CC-BY-NC-SA,http://www.inaturalist.org/observations/460177,http://static.inaturalist.org/photos/580236/medium.JPG?1384664639,"","",,,,,,,,,
